Data;Onda_Hs_m;Onda_Tp_s;Onda_Dir_graus;Vento_U_m_s;Vento_V_m_s;Vento_Vel_10m_m_s;Vento_Dir_graus;Corr_U_m_s;Corr_V_m_s;Corr_Vel_m_s;Corr_Dir_graus;Heave_Max_m;Pitch_Max_graus;Roll_Max_graus;Status_ULS;Motivo_ULS;Status_SLS_Geral;Motivo_SLS;SLS_Guindaste;SLS_Helicoptero;SLS_Barco_Apoio;SLS_ROV;SLS_Offloading;SLS_Planta
2023-11-28;1.7;8.0;107.5;-6.95;-2.58;7.41;200.3;-0.12;-0.19;0.23;238.4;0.06;0.02;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-11-29;2.31;7.49;82.1;-5.09;-3.63;6.25;215.5;-0.02;-0.15;0.15;262.1;0.06;0.04;0.12;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-11-30;1.77;8.14;97.8;1.29;-1.09;1.69;319.9;-0.07;-0.05;0.09;216.2;0.11;0.03;0.32;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-01;1.41;8.23;114.6;-0.4;1.81;1.85;102.5;-0.14;-0.04;0.14;196.5;0.07;0.01;0.13;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-02;1.09;7.64;102.4;-2.44;-1.51;2.87;211.8;-0.07;-0.13;0.15;240.8;0.04;0.01;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-03;1.02;7.18;87.3;-3.49;-2.31;4.18;213.5;-0.07;-0.16;0.17;247.4;0.02;0.01;0.04;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-04;1.12;7.2;90.5;-1.91;-0.17;1.92;185.2;-0.05;-0.06;0.08;232.6;0.02;0.02;0.05;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-05;1.44;7.86;119.9;-2.54;1.89;3.16;143.3;-0.1;-0.08;0.13;216.9;0.05;0.0;0.09;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-06;1.72;8.33;134.2;-3.8;-2.53;4.56;213.7;-0.04;-0.17;0.17;257.9;0.07;0.02;0.13;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-07;1.58;7.58;94.3;-1.54;-4.69;4.94;251.9;0.01;-0.12;0.12;273.0;0.05;0.02;0.1;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-08;1.5;7.38;117.6;1.25;3.19;3.43;68.5;-0.14;0.04;0.15;163.6;0.05;0.0;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-09;2.38;10.56;185.9;-2.33;6.24;6.66;110.5;-0.11;-0.03;0.12;196.2;0.34;0.17;0.15;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-10;2.05;10.28;168.9;-5.4;0.7;5.45;172.7;-0.11;-0.12;0.17;228.7;0.3;0.15;0.21;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-11;1.9;9.97;141.8;-4.77;-0.22;4.77;182.7;-0.12;-0.15;0.19;230.9;0.2;0.07;0.22;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-12;1.76;8.56;132.7;-2.91;2.92;4.13;134.9;-0.16;-0.1;0.18;211.7;0.09;0.02;0.18;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-13;1.49;8.61;118.1;-4.33;-1.9;4.73;203.7;-0.11;-0.16;0.19;235.7;0.1;0.0;0.28;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-14;1.48;8.28;90.5;-4.72;-3.7;6.0;218.1;-0.1;-0.21;0.23;244.4;0.08;0.03;0.12;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-15;1.41;7.54;82.4;-4.95;-3.09;5.83;212.0;-0.1;-0.2;0.22;243.6;0.06;0.03;0.2;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-16;1.6;7.14;73.9;-5.71;-3.24;6.56;209.6;-0.09;-0.18;0.2;244.5;0.04;0.03;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-17;1.62;7.01;70.6;-6.09;-3.66;7.11;211.0;-0.09;-0.2;0.22;245.9;0.04;0.03;0.06;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-18;1.47;6.8;76.8;-5.99;-2.51;6.49;202.7;-0.12;-0.2;0.23;238.2;0.03;0.02;0.05;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-19;1.26;6.96;86.9;-5.38;-1.06;5.49;191.2;-0.14;-0.18;0.23;232.4;0.04;0.01;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-20;1.16;8.54;104.8;-5.22;0.73;5.27;172.0;-0.14;-0.14;0.2;225.5;0.05;0.02;0.1;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-21;1.49;10.77;137.0;-4.8;-0.07;4.8;180.8;-0.11;-0.14;0.18;232.1;0.22;0.03;0.22;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-22;1.4;9.28;140.7;-1.86;-0.86;2.05;204.8;-0.12;-0.12;0.16;224.9;0.1;0.03;0.12;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-23;1.22;8.27;126.5;-2.85;-1.15;3.08;202.0;-0.1;-0.14;0.17;232.8;0.11;0.01;0.36;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-24;1.04;7.59;118.6;-1.03;-0.7;1.24;214.2;-0.06;-0.04;0.07;217.7;0.04;0.0;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-25;0.92;7.18;102.8;-0.36;-1.89;1.92;259.3;-0.02;-0.11;0.11;258.9;0.03;0.01;0.06;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-26;1.65;7.12;151.8;3.06;1.77;3.53;30.0;-0.06;0.08;0.1;126.3;0.04;0.02;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-27;2.24;9.22;203.9;1.28;5.07;5.23;75.8;-0.02;0.04;0.05;119.2;0.17;0.15;0.03;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-28;1.59;9.07;182.1;-2.5;-1.65;2.99;213.5;-0.03;-0.1;0.1;255.3;0.12;0.1;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-29;1.58;7.37;91.0;-2.2;-5.36;5.8;247.7;-0.01;-0.15;0.15;265.5;0.05;0.02;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-30;1.41;6.76;145.6;0.44;4.05;4.07;83.7;-0.12;-0.0;0.12;180.7;0.03;0.01;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2023-12-31;2.06;10.32;186.9;-2.9;2.95;4.14;134.5;-0.05;-0.02;0.06;204.6;0.28;0.17;0.13;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-01;2.19;11.56;184.4;-5.05;-0.69;5.09;187.8;-0.05;-0.08;0.09;238.0;0.45;0.12;0.24;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-02;1.7;10.55;160.6;-5.48;-1.6;5.71;196.3;-0.08;-0.12;0.15;235.1;0.27;0.09;0.17;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-03;1.81;10.28;138.4;-6.36;0.31;6.37;177.2;-0.12;-0.14;0.18;229.0;0.24;0.05;0.31;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-04;1.95;8.91;130.1;-4.15;2.92;5.07;144.9;-0.12;-0.08;0.14;215.0;0.11;0.02;0.17;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-05;2.18;8.98;123.3;-4.11;3.93;5.69;136.2;-0.13;-0.08;0.16;212.8;0.14;0.01;0.28;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-06;2.12;9.61;123.8;-3.28;2.98;4.43;137.8;-0.14;-0.09;0.17;214.0;0.2;0.01;0.28;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-07;1.68;9.35;122.9;-3.09;-0.55;3.14;190.1;-0.12;-0.15;0.19;230.0;0.17;0.01;0.24;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-08;1.57;9.2;103.2;-4.07;-4.14;5.81;225.5;-0.07;-0.19;0.2;248.6;0.12;0.03;0.29;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-09;1.31;8.99;91.1;-1.23;-2.45;2.74;243.3;-0.06;-0.09;0.1;236.3;0.09;0.04;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-10;0.99;8.62;97.8;-2.46;-1.07;2.69;203.6;-0.07;-0.12;0.14;239.1;0.05;0.02;0.1;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-11;1.1;7.94;79.3;-2.5;-3.99;4.71;237.9;-0.01;-0.13;0.13;263.9;0.05;0.03;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-12;1.32;7.21;88.8;-0.21;0.61;0.65;109.1;-0.06;0.0;0.06;178.6;0.03;0.02;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-13;1.86;7.78;154.0;-2.11;5.86;6.23;109.8;-0.11;0.01;0.11;177.3;0.06;0.05;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-14;2.04;12.64;174.6;-1.84;0.99;2.09;151.7;-0.05;-0.07;0.08;235.4;0.65;0.1;0.28;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-15;1.9;12.82;171.5;-2.18;-3.54;4.16;238.4;-0.03;-0.14;0.14;257.2;0.54;0.07;0.42;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-16;1.33;10.08;123.2;-1.57;-2.64;3.07;239.3;-0.01;-0.07;0.07;261.2;0.17;0.01;0.18;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-17;1.39;8.74;96.9;-2.31;-1.87;2.97;218.9;0.01;-0.05;0.05;278.2;0.08;0.03;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-18;1.5;8.56;114.0;-1.19;0.24;1.22;168.7;-0.06;-0.03;0.07;206.1;0.07;0.01;0.16;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-19;1.61;10.82;138.2;-0.86;-2.28;2.44;249.4;-0.02;-0.08;0.08;255.1;0.23;0.04;0.28;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-20;1.52;10.65;139.0;1.46;-0.53;1.56;339.9;-0.05;0.01;0.05;168.7;0.26;0.04;0.22;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-21;1.45;8.17;129.8;0.13;4.72;4.72;88.4;-0.13;0.05;0.13;160.5;0.07;0.01;0.13;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-22;1.89;7.45;151.2;-4.19;5.59;6.98;126.9;-0.12;-0.06;0.14;207.4;0.05;0.03;0.12;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-23;2.15;8.68;141.4;-6.31;3.84;7.39;148.6;-0.14;-0.12;0.18;219.7;0.11;0.05;0.22;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-24;2.37;8.98;130.1;-6.9;2.63;7.38;159.1;-0.14;-0.12;0.19;221.3;0.19;0.03;0.25;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-25;2.5;8.6;129.0;-6.46;5.61;8.55;139.0;-0.15;-0.11;0.19;215.0;0.14;0.02;0.23;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2024-01-26;2.22;8.45;131.9;-4.29;5.36;6.87;128.7;-0.13;-0.07;0.15;208.2;0.13;0.02;0.2;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-27;2.1;8.6;126.3;-2.73;3.59;4.51;127.2;-0.1;-0.04;0.11;200.7;0.14;0.01;0.42;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-28;1.65;8.55;124.3;0.51;1.24;1.34;67.7;-0.08;0.0;0.08;176.4;0.08;0.01;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-29;1.28;8.01;111.3;-0.18;-0.37;0.41;243.6;-0.06;-0.03;0.06;203.9;0.05;0.01;0.1;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-30;0.98;7.47;97.9;-0.45;-1.32;1.39;251.0;-0.04;-0.07;0.08;240.2;0.04;0.01;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-01-31;0.79;7.13;100.0;-0.53;0.39;0.66;143.9;-0.06;-0.03;0.07;201.5;0.03;0.01;0.13;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-01;0.78;6.76;125.9;-0.85;1.04;1.35;129.2;-0.08;-0.02;0.09;192.3;0.02;0.0;0.04;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-02;0.77;6.5;144.6;-2.23;1.99;3.0;138.2;-0.1;-0.04;0.11;204.7;0.02;0.0;0.04;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-03;0.79;7.1;141.1;-3.13;-0.61;3.19;191.1;-0.06;-0.1;0.12;239.9;0.02;0.01;0.05;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-04;0.81;5.97;103.3;-2.16;-3.45;4.07;237.9;-0.01;-0.12;0.12;266.2;0.02;0.0;0.06;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-05;0.77;8.64;91.8;-1.0;-2.24;2.45;246.1;-0.04;-0.07;0.08;242.0;0.04;0.02;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-06;0.88;12.79;136.0;-1.15;0.36;1.2;162.7;-0.05;0.01;0.05;173.3;0.31;0.02;0.24;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-07;1.3;11.16;179.7;-1.68;-0.12;1.68;184.0;-0.07;-0.04;0.08;213.1;0.25;0.09;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-08;1.23;9.81;168.4;-2.76;-0.5;2.8;190.3;-0.1;-0.11;0.15;226.1;0.13;0.08;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-09;1.2;9.08;137.3;-4.44;-1.58;4.72;199.5;-0.1;-0.15;0.18;236.1;0.07;0.02;0.13;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-10;1.23;7.34;100.0;-5.66;-2.4;6.15;203.0;-0.08;-0.19;0.21;247.8;0.04;0.01;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-11;1.51;7.34;78.4;-5.59;-3.55;6.62;212.4;-0.06;-0.21;0.22;254.3;0.04;0.03;0.07;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-12;1.48;6.94;70.8;-2.68;-4.37;5.12;238.5;-0.05;-0.15;0.16;250.9;0.03;0.02;0.05;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-13;1.31;6.87;58.1;-0.73;-5.14;5.19;261.9;0.0;-0.08;0.08;271.1;0.03;0.02;0.04;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-14;1.43;7.18;114.8;-0.53;2.59;2.64;101.6;-0.12;0.02;0.13;169.2;0.03;0.0;0.09;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-15;2.77;13.94;179.4;-3.81;4.76;6.1;128.7;-0.08;-0.02;0.08;194.3;1.06;0.12;0.58;Sobrevivencia Garantida;Dentro do Envelope ULS;Downtime Operacional;Barco de Apoio;Seguro;Seguro;Suspenso;Seguro;Seguro;Segura
2024-02-16;2.46;12.47;170.2;-1.89;3.66;4.12;117.3;-0.09;-0.02;0.09;193.1;0.89;0.11;0.46;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-17;1.8;10.06;151.0;-2.02;2.01;2.85;135.0;-0.1;-0.06;0.12;208.5;0.2;0.1;0.21;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-18;1.76;8.25;130.5;-1.45;3.48;3.77;112.6;-0.1;-0.04;0.11;199.9;0.09;0.01;0.16;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-19;1.67;8.4;149.2;2.8;2.01;3.45;35.6;-0.07;0.0;0.07;177.5;0.07;0.04;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-20;1.44;8.28;166.7;0.2;1.2;1.22;80.4;-0.08;-0.03;0.09;200.1;0.11;0.07;0.15;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-21;1.49;8.7;165.1;-1.16;1.28;1.73;132.0;-0.07;-0.03;0.08;206.2;0.07;0.06;0.08;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-22;1.57;8.56;132.6;-2.07;-1.56;2.59;217.0;-0.06;-0.11;0.12;241.4;0.09;0.02;0.13;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-23;1.58;7.98;90.3;-1.96;-3.32;3.85;239.4;-0.03;-0.1;0.11;254.1;0.07;0.03;0.11;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-24;1.29;7.66;85.1;-0.77;-1.7;1.87;245.6;-0.05;-0.05;0.07;229.2;0.04;0.02;0.09;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-25;1.06;7.46;99.1;-1.59;2.14;2.66;126.6;-0.12;-0.04;0.13;198.5;0.03;0.01;0.09;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-26;1.43;6.5;130.3;-5.72;2.38;6.19;157.4;-0.11;-0.12;0.17;227.3;0.03;0.0;0.1;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-27;1.8;8.22;121.3;-5.43;-3.22;6.31;210.7;-0.04;-0.19;0.19;258.2;0.08;0.0;0.17;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-28;1.65;7.17;95.4;0.21;-1.27;1.29;279.3;-0.07;-0.03;0.08;204.1;0.04;0.02;0.09;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-02-29;1.72;8.56;124.6;-1.65;1.24;2.06;143.1;-0.08;-0.07;0.11;220.7;0.09;0.01;0.14;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-03-01;1.51;8.01;121.4;-2.98;1.81;3.49;148.7;-0.09;-0.07;0.11;215.8;0.07;0.0;0.15;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
2024-03-02;1.29;8.01;133.0;-2.65;2.16;3.42;140.8;-0.09;-0.08;0.12;221.3;0.05;0.01;0.1;Sobrevivencia Garantida;Dentro do Envelope ULS;Operacao Normal;Todas as Operacoes Seguras;Seguro;Seguro;Seguro;Seguro;Seguro;Segura
